P(topic 1),P(topic 2),P(topic 3),P(topic 4),P(topic 5),P(topic 6)
0.026086439681912967,0.026191435921318826,0.026706507306390067,0.026093597764266854,0.8688356956900017,0.026086323636109552
0.025225123381341287,0.873536721798267,0.025559103015675416,0.025225142057924213,0.025228771133819605,0.025225138612972348
0.012328529276605632,0.012330912052961426,0.938352242145189,0.012329007771480677,0.012330829158036082,0.012328479595727332
0.014610343679918224,0.014613939571420294,0.9269446056933957,0.014610345151419787,0.014610400034118594,0.014610365869727573
0.4650256298643062,0.019277039027132684,0.45798030044518107,0.019240064507651686,0.01923921781840933,0.019237748337318835
0.02634220079711144,0.026357425074873236,0.8682638563664601,0.026342202254002616,0.026352089866168178,0.026342225641384436
0.01785095306870567,0.01785562424382035,0.9107405312889871,0.01785095345277491,0.01785096075061448,0.017850977195097338
0.020442363820808697,0.897671393573009,0.0205485040814537,0.02044219769527025,0.020453349754304607,0.020442191075153746
0.03567841241623522,0.03572956158383491,0.8215566948863814,0.03567841861229466,0.03567843817000619,0.03567847433124745
0.0229543944449551,0.8849561849638101,0.023226162509539617,0.02295439678893392,0.022954463568536067,0.02295439772422511
0.0186002931716453,0.9068053906529255,0.018788782332057427,0.01860176648749173,0.018603470281918874,0.018600297073960995
0.026002102527607023,0.026007070145253133,0.869993193626885,0.025999201106643246,0.025999216066258716,0.02599921652735262
0.023264086884689887,0.8834112894128946,0.02353328538452089,0.023263755679218328,0.023263835371582747,0.023263747267093522
0.012971872751843486,0.012978903837521575,0.9351329981943064,0.012971973465021871,0.01297234721096498,0.012971904540341696
0.013017809034923056,0.013023911380417771,0.9349032377688191,0.0130187752748122,0.013018427688815518,0.013017838852212358
0.02380922947020373,0.023816481345765902,0.8809386555144781,0.023809223990544262,0.02381717841684267,0.02380923126216518
0.027398339053160557,0.02740377175919159,0.8629976770072862,0.027398343965354722,0.027403515943523558,0.027398352271483285
0.02222066479725103,0.022226766964536217,0.8888905435337476,0.022220665043850413,0.02222067552054962,0.022220684140065016
0.023796501235841847,0.023804713519678014,0.8810092346065864,0.02379650638339151,0.023796526039345876,0.023796518215156263
0.025713912306965257,0.8712030528953157,0.0259202727913496,0.02571393415468582,0.02573490320551194,0.025713924646171647
